,Belarus,Mongolia,Russia,Guatemala,Slovenia,El Salvador,Ukraine,Poland,Latvia,Estonia,Paraguay,Kazakhstan,Denmark,Kyrgyzstan,Lithuania,Nicaragua,Finland,Haiti,Grenada,Bahamas,Lesotho,Honduras,Moldova,Saint Lucia,Germany,Bolivia,Cuba,United States,Austria,France,Mauritius,Iceland,Belize,Hungary,Brazil,Croatia,Slovakia,Czech Republic,Luxembourg,Suriname,Mozambique,Belgium,Canada,Turkmenistan,Serbia,Swaziland,Micronesia,Mexico,Norway,Eritrea,Azerbaijan,Somalia,Costa Rica,Netherlands,Uruguay,Sweden,Djibouti,Rwanda,South Africa,Botswana,Zambia,Namibia,Vanuatu,Tajikistan,Solomon Isl.,India,United Kingdom,Ecuador,Cote d Ivoire,Burkina Faso,Bosnia/Herzeg.,Uganda,Equ. Guinea,Burundi,Cameroon,Pakistan,Angola,Switzerland,DR Congo,Togo,Gabon,Romania,Malawi,Kenya,Chad,Samoa,Ethiopia,Guinea,Benin,Ghana,South Korea,Sierra Leone,Comoros,Saint Vincent,Niger,Sao Tome,Gambia,Madagascar,Nigeria,Laos,Montenegro,Tanzania,Australia,China,Ireland,Georgia,Mali,Cambodia,North Korea,South Sudan,Liberia,Peru,Cape Verde,Senegal,Tonga,Bhutan,Argentina,Chile,Barbados,New Zealand,Nepal,Panama,Kiribati,Mauritania,Afghanistan,Myanmar,Thailand,Zimbabwe,Timor-Leste,Portugal,Malaysia,Seychelles,Bahrain,Albania,Philippines,Yemen,Brunei,Bulgaria,Israel,Spain,Guyana,Syria,Malta,Uzbekistan,Saudi Arabia,Libya,Oman,Greece,Sri Lanka,Cyprus,Sudan,Morocco,Iran,Lebanon,Italy,Qatar,Tunisia,Kuwait,Jamaica,Japan,Indonesia,Fiji,Turkey,Algeria,Bangladesh,Egypt,Iraq,Maldives,Jordan,Venezuela,Singapore,Armenia,Colombia,North Macedonia,Papua New Guinea,Central African Republic,Solomon Islands,Trinidad And Tobago,Guinea Bissau,Vietnam,Antigua And Barbuda,United Arab Emirates,Dominican Republic,Republic of the Congo
Poisonings,510.26344200000005,36.389019000000005,7690.746147399999,1336.5013728,173.1755354,295.770948,2449.090672,2812.0031972999996,168.0602418,113.15343549999999,693.9959474000001,559.5458686,552.5760708,133.7459975,212.6107709,564.4120008,328.56469599999997,2354.6220319999998,39.0567333,74.4410892,145.4587071,617.0570161,200.89135740000003,41.3344377,5303.5235286,617.5028109,1632.1653656,16682.533610399998,539.4832402000001,3498.6601896,83.1736272,28.903282100000006,74.6347756,553.5381123000001,16537.1226426,303.3792313,485.90813800000006,660.7441276999999,31.924878,91.9252344,2391.0407775,637.429265,1951.2693618,95.29296,591.5200166999999,,12.2844564,8006.7239613,481.94832490000005,106.39263,184.5330214,905.9136540000001,348.94708299999996,1243.9917072,345.636135,886.7154669999999,32.7028,1290.0409128000001,7401.724512000001,106.9990285,2441.3892239999996,226.648726,22.7594445,79.1624535,26.6510992,43332.137689,4955.678803,1434.3802902000002,,2157.2177736000003,,4317.9510608,,1476.8353728,3304.9599434999996,6781.394837999999,4519.1124,556.4921946000001,12090.789405,640.7732376,191.41312399999998,1038.8353140000002,962.2365856,5086.7646016,1246.7230776,19.3056822,3161.49867,1895.0623185,2366.44864,3343.448344,1158.683581,855.9302759000001,96.6996312,,481.71221560000004,,71.0500392,3029.3973691999995,19789.400544,90.216944,40.2590306,6803.7274302,1682.9923439999998,40013.2009728,320.95609,159.9655967,1433.7589764000002,299.2694735,177.8738304,1051.0907775,859.3000019,3010.3302702000005,74.78025149999999,1995.8760984,14.141991,4.7839696,3163.70418,1559.8820016,74.8611875,342.8607663,125.28827439999999,358.12566100000004,5.5782682999999995,348.2593842,809.7095968000001,533.21604,1968.3593795999998,1880.159886,,639.3336542999999,1178.1223636,19.2858467,49.68599,174.10671849999997,7067.979531,116.3212596,32.6796813,390.502609,315.9270275,2061.8857098000003,146.6132928,754.2783597999999,20.3992866,538.8541683000001,407.3222907,191.02191759999997,107.23914599999999,564.9295268,406.85173100000003,63.02413979999999,1477.720062,2329.056336,4888.3896318,479.82878350000004,2333.8264836,99.9725391,395.92373649999996,252.3907461,758.9471020999999,3098.6732945000003,8533.936788,62.3029275,5271.1916875,1337.4568419999998,2503.2786216,2456.025696,474.62541739999995,23.9460992,302.01276640000003,3045.4891740000003,215.29258560000002,154.088636,3292.1230477,156.66972479999998,876.808352,482.9767,26.6510992,254.56686720000002,142.4832724,1829.9652851999997,23.365859399999998,360.0106328,1767.1245389999997,691.4163010999999
Prostate Cancer,150.2442357,181.945095,1736.6200978,91.3693968,51.7655562,5.837584499999999,516.0583915999999,268.71093809999996,18.296120600000002,9.9490125,52.0675274,291.03895850000004,33.594771599999994,167.6718115,11.1613849,25.1733052,6.094791999999999,1038.7703008,1.7666111000000002,4.1683864,164.5247232,74.2845525,46.39057449999999,3.305286,1122.7048228,324.5099838,105.3375288,1820.5145805000002,120.6857332,456.91457699999995,2.543536,0.6483616999999999,4.0955684,100.46765040000001,1976.8025781000001,47.621097199999994,37.1255656,110.3025043,8.513300800000001,6.746268,1040.8059855,93.87594630000001,275.5177242,109.16472,37.5706953,,17.598519000000003,915.4225462999999,25.4798327,130.8629349,207.85312849999997,837.5727994,26.9988254,85.67436,22.579245,38.377207,21.3408,278.472687,1209.8972760000001,57.1445361,496.366785,56.408091000000006,50.771068500000005,341.447691,92.38589799999998,150972.479719,366.58445940000007,171.1376238,,639.6401538,,882.8014350999999,,365.0470688,708.7745421,39517.639626,1068.15384,26.8293282,3707.8420841999996,249.18959239999998,39.6180652,203.91952460000002,359.6430976,935.6205504000001,657.03456,15.0993054,2552.1916536000003,510.86572550000005,370.96992,537.561862,117.9191255,250.4772662,19.479062400000004,,1019.0997123999999,,61.62503399999999,1107.64072,4225.8615745,259.737492,8.2904712,943.8006444,181.0491764,50808.1292928,28.6391588,250.51968760000003,674.3527389,476.4905025,1771.0046592,211.5614025,105.19976480000001,194.5339386,6.671844,359.99443049999996,2.7269310000000004,84.25959359999999,103.9502802,74.55318390000001,0.6034875,64.13569890000001,3286.6319424000003,24.5941719,24.1406429,71.1397674,2281.2010756,1088.196,314.099901,841.2414984000001,,59.140912199999995,271.8743916,0.786776,20.4189,31.0802076,1983.4175118,1297.429434,6.912168200000001,25.014401999999997,95.210885,537.679947,13.292728799999999,266.0100016,0.883086,1372.2373229999998,351.6200971,68.0257908,29.1077682,30.226856599999998,42.826498,19.5592158,1109.386278,786.194928,1184.3005808999999,49.825748499999996,646.9415382,29.098635299999998,117.00432810000001,14.9469985,25.1699195,505.90584400000006,1586.4369669999999,73.4188455,430.1292417,425.3551268,3705.5111175,1657.8173448000002,571.1594005999999,5.6216576,38.771909199999996,82.464226,16.380957600000002,47.1155637,35.6180237,8.1251586,1545.1510448,425.019496,92.38589799999998,9.796415999999999,73.6032374,1528.2156903,0.5777811,317.4819042,126.920547,154.506436
Rheumatic Heart Disease,612.3161304,704.83235,16388.4400826,4754.7917472,91.6811658,1385.453388,4084.7333707999996,3095.8527797999996,135.2403966,49.081795,1611.953588,2412.8068494999998,173.76606,901.6437490000001,197.0937236,1242.103875,171.208248,2270.2433247999998,8.7317848,29.1787048,784.4915838,2086.9006949,266.241558,49.6894662,2496.7614716,2702.3043614999997,837.0369224,36741.294260999995,376.4674364,3002.5815059999995,137.986828,6.074125400000001,93.8799708,611.5002183,32053.960083600003,270.1265686,288.2690976,593.2775474,22.6604036,91.10394959999999,15283.907715,591.0707729999999,1728.5906532,926.99544,544.3382133,,0.2070414,16580.7520358,95.4138416,1919.6776873000001,665.1300112,6188.8206468,713.17652,484.91687759999996,480.76423200000005,259.5511105,287.2116,5684.7284801999995,13463.07263,714.6594453,6053.836381499999,1119.2686525,53.44323,1845.5343075,140.124336,225354.7160705,1907.5969091,3634.469124,,9051.117209,,24517.179752000004,,6195.098464,10666.1277534,33531.457212,9882.8879904,147.99403619999998,35645.438394,2809.7989256,633.6664698,1642.8988113999999,10932.767568,25810.22208,6980.9922,30.5954388,48756.0576708,5046.9331185,4115.826400000001,9735.152102,2953.1050559999994,3319.2226263,325.4046942,,8075.336438400001,,1240.7173512,11646.842170800002,56173.0380025,1439.1057680000001,41.0127098,29466.8897394,1137.2948264,217193.9577984,144.1833512,450.775871,5969.9455684,3661.453335,5725.4750336,5702.083515,2826.7379109,4405.0396944,175.5250959,5870.4208062,40.576310500000005,133.873988,6286.7321634,2576.8638948000003,22.87505,425.8031739,6016.750851999999,603.6359033,2.5920433,1481.8460046,7711.7053426,11393.41212,21275.0332944,9433.497862799999,,610.7828691000001,7366.5013724,10.7591618,95.96883,284.32634360000003,14705.7806676,10415.2266288,32.2859502,596.8714255,340.1625255000001,1472.7755069999998,176.1089928,2931.360215,15.1890792,4143.487331400001,12578.251592300001,1573.5258679999997,644.9668638,696.2600072,3869.3740943000003,59.160591000000004,15952.360788000002,6381.835824,18604.438203499998,1130.293692,2497.0734138,253.24455869999997,1893.3427638,810.9814329,421.37406410000006,2795.1297881,32494.605462000003,128.4605685,5498.907168399999,9563.9126964,27569.002714199996,12044.759350799999,13840.559841299999,10.000064,2007.9767712,11303.28615,98.87077980000001,517.6785520999999,7489.9615552,88.543395,1292.8449679999999,2246.8076084,140.124336,127.2134592,806.0932096000001,29016.630399899997,0.0,1112.670225,7293.049893,2187.9214954999998
Road Traffic Accidents,171.03274629999999,26.554149000000002,3429.459857,306.35621280000004,80.2470068,57.078604000000006,1180.811574,1029.4278192,58.66075779999999,33.2960285,156.2025822,294.7942999,176.08294080000002,91.99114949999999,84.1187301,84.1318358,123.558056,87.7994656,0.4725966,0.9044612000000001,77.33518889999999,107.96021630000001,84.71322300000001,0.0,1692.4356284,205.4451696,258.24684479999996,7811.6625636,244.07338579999998,1422.9625398000003,3.0522432,6.8589842999999995,0.0,271.4558631,4378.7239902,143.2738183,196.00114779999998,296.6387737,12.0187776,1.1146008,1328.3559875,248.01793220000002,856.7468958,83.23056,335.5150464,,1.6448288999999998,1972.6711209,214.68114359999998,56.03345180000001,146.0041488,405.2771609999999,106.46706619999999,503.7652368,81.285282,292.878685,17.5864,244.7969202,1464.924643,106.9990285,343.7799585,230.9682645,0.0,86.79256950000001,0.0,6486.020609499999,1778.6134882,317.574972,,608.2852443,,1161.8215778000001,,375.74877440000006,509.6805696,2562.3511439999997,1538.1415295999998,206.84546580000003,1934.5263048000002,389.9279004,71.0009146,500.17996600000004,878.0647968,1699.1729536000003,390.9355632,2.4603336,2092.3373016,393.98385,249.73792,487.845158,307.61511,210.59235120000002,24.783628500000003,,769.7712792,,0.24166680000000001,1021.7985642,4720.5965881,104.04050799999999,7.034339200000001,2042.9102556,1213.7944784,15112.899647999999,155.540259,83.37359029999999,554.8728242,280.878612,141.783488,287.6787325,115.8208949,761.6498273999999,3.9475076999999996,363.34321589999996,2.7586395,12.4228888,822.5630868000001,349.82647829999996,1.6380375,319.71404789999997,620.6140104,51.777204,0.7883633999999999,112.05675780000001,400.96196380000004,1235.10246,781.7597536000002,689.6396736,,191.69812919999998,294.5305909,1.081817,1.701575,39.7135986,569.8216056,241.5903084,2.1436471,150.7812565,244.9516405,720.0235812000001,5.584519199999999,479.5180292,6.623145,244.3251819,93.9974517,34.35646,38.299695,167.8111694,47.1091478,23.6642364,732.282642,553.6584,646.7457073,313.97047,1239.4674329999998,15.8457915,199.73466109999998,52.9550804,8.5873843,531.2011362,4403.7302015000005,2.330757,1459.0658591,877.02088,1119.8878044,1555.4829408,804.44986,0.0540544,65.3000576,574.405988,41.5374282,40.30010480000001,936.2451944,83.33496,830.2838272,109.15273419999998,0.0,3.3587712,43.296022,447.75746340000006,0.8519823,451.00233119999996,185.499261,100.4291834
Skin Cancers,17.9537137,23.275859,1794.9938826,347.5620192,1.6631504000000001,111.562726,196.80192900000003,223.29500489999998,27.9157304,11.0102405,174.747181,31.920401900000005,29.5402302,21.529843500000002,21.2338542,224.57238060000003,9.419224,656.7856128,14.177898,29.1787048,109.46892390000001,259.5007034,32.27170400000001,12.1561074,519.4604404,102.7225848,148.3786696,2846.6227986000004,32.4230328,437.3325237,47.4369464,1.3308477,7.95256,60.860211299999996,6249.2468598000005,2.8736869,88.9921646,88.8845423,1.9405318,60.2471064,768.883701,113.57830539999999,286.8403704,13.26864,58.5403857,,4.5434085,3133.0658979000004,46.0805485,76.95733569999999,15.2087655,305.14986239999996,95.76941839999999,102.809232,51.758577,70.694855,18.8708,221.4829278,1725.882879,59.2610004,310.6888395,65.3012585,12.685088499999999,20.982819,19.3014404,22356.071037,814.6321320000001,104.0940186,,420.1557873,,699.8374071000001,,203.3324064,764.5208544,176.71387199999998,509.427216,44.1385722,1621.0613943,175.5089488,44.7372534,50.017996600000004,260.16734720000005,1156.082864,341.6579712,5.2579709999999995,1919.8919195999997,296.80116699999996,281.25823999999994,581.063978,343.50353950000004,160.33735829999998,17.478980099999998,,518.0221816000001,,51.2333616,407.0579646,3380.6892596,172.430772,0.5024528,806.4119430000001,249.8988632,4317.9713280000005,31.108051800000002,9.5740008,419.1922430999999,391.2237809999999,149.51713279999998,190.293325,88.0036494,148.373343,8.1174102,365.0176086,2.557819,9.1821352,2173.9167294,454.96558379999993,25.346475,53.04456300000001,26.223127199999997,107.869175,7.0116563,100.89757859999999,299.7482642,1099.07796,2198.699307,447.37401239999997,,62.1999249,2556.9139210000003,1.6620643,151.09986,3.7411361,7539.1781664,119.30385600000001,33.2921519,27.098935500000003,213.79171450000004,481.5742134,3.6181392000000003,12.2504606,7.6386939,50.203804500000004,1281.1504528,30.2336848,250.7353366,17.7191918,244.1110386,22.2154056,263.09556,180.861744,310.7739113,20.476335,356.72477339999995,134.83328039999998,39.0014427,11.957598800000001,122.29619709999999,594.4393666999999,5196.948685,27.431217,303.62064119999997,135.9382364,1663.3627683000002,358.170414,100.5562325,16.378483199999998,96.92977299999998,17.061564,93.605472,18.3721066,1002.3929526999999,0.6250122,246.93786239999997,111.5676177,19.3014404,31.208582399999997,39.163219899999994,1304.3369586000001,7.8245271,37.583527600000004,50.98517699999999,111.4653574
Skin Disease,985.5643889,936.2796239999999,17220.266516,2529.6782015999997,148.644067,699.8615194999999,4592.04501,2993.6669300999997,210.4996968,134.245342,445.783625,2658.7817112000002,229.37119919999998,1148.2583200000001,294.5516698,669.7424093999999,186.72226400000002,1359.1813376,6.9876783,18.5217924,16.2810924,1034.0409708,356.60232920000004,17.2242126,4021.629216,916.3321484999999,550.4735376000001,7414.459382400001,374.6661568,2454.2840136,74.7799584,10.6467816,33.79838,654.0057627,15941.956275,338.2740008,452.6043217999999,518.3146804,28.043814400000006,27.219724799999998,506.338047,383.61652130000004,1079.4256043999999,633.87912,626.4695007,,18.7372467,7439.419848099999,170.76909149999997,88.660525,1338.3713639999999,781.9465223999999,544.5612142,613.4284176,293.877558,277.7297875,21.8348,1372.935108,2182.559792,17.4020398,590.1249554999999,60.7276295,8.937919500000001,1523.1619065,18.0650492,97566.3100195,2253.8155651999996,2258.3109120000004,,1948.1850436000002,,2081.2158185,,614.7535328,1141.4721089999998,6560.502498000001,992.5614144,285.60252599999995,5866.2718964999995,620.0764276000001,60.7625382,1742.9348046,487.81377599999996,5463.1636736,535.4831664,24.2660322,3184.4913876,598.8554519999999,786.79568,1991.775454,4680.8765905,555.1980168,26.348910299999996,,869.0185196,,34.5583524,902.7271867999999,5194.7176428,870.884532,31.2148802,3512.3720184,713.9967519999999,295781.035968,220.71903419999998,320.33011009999996,2711.5865387,630.3049804999999,3090.8800384000006,540.6569175,276.6551507,4988.6415102,95.2961718,1299.3287352,13.7931975,159.1055696,2838.2946072000004,2563.4825541,14.196325,184.20930059999998,1978.3892632,390.91789020000004,18.765437900000002,280.3743774,4044.6551494,6300.65484,2380.1792498,1444.6762128,,1018.6512290999999,1734.8175464,6.3138774,53.5996125,307.0609399,2706.6526266,2323.4425956,38.016925099999995,541.97871,418.06234049999995,2445.2748894,38.383737599999996,1125.2923094,20.9732925,2918.5145016,661.463549,203.39024320000001,413.12604339999996,609.748659,1057.8145006,39.7221111,947.1440160000001,1782.780048,12321.7656183,503.717841,3627.70956,147.5099136,547.2020597,136.2312149,207.28169,14506.8500767,3501.102272,28.5965955,9833.9352122,2460.0435684,8975.5713735,2599.2938616,1584.7662242,2.1081216,636.6755616,2254.970042,280.816416,326.5493786,5759.9432612,284.5888884,949.2792464,165.6610081,18.0650492,53.040595200000006,144.4512734,14727.3270027,6.5122785,475.7283362,600.974214,217.41262780000002
Stomach Cancer,8322.9636984,7090.94127,171078.9698026,7526.3301168,655.0733638,1464.5850889999997,39150.463742399996,14037.308019900003,1869.9766972,414.27688049999995,3799.5029926000007,23318.792423299998,1366.9596720000002,6036.185214,1776.0213436,3165.2119012,1359.6926879999999,18556.4740672,83.0869832,237.40140279999997,4534.2842334,9022.1065163,4067.4448929,140.7684582,15709.489125,7841.935507800001,5376.7446152,73714.29037769999,1766.1546478,10926.7857414,718.8032736,62.7545877,192.41218920000003,4896.8319218999995,107129.946168,2168.4020294,1960.011478,3219.1196886000002,116.744897,689.4685896,62501.4933695,2446.5694153,5706.613684800001,7592.67768,7278.230043,,208.2376392,41361.6271624,984.4973656000001,4952.9315686,15362.880990400003,23866.851477399996,1245.0024392,3540.0645551999996,1345.7230020000002,2000.6643964999998,1157.1456,13698.265756800001,47743.49545,3134.7187910000002,28770.889575,2988.3583705,585.2033685,15334.625630999999,1426.3146259999999,896588.8489345,13692.608418700001,5728.6996338,,20004.432261,,45690.691892300005,,14356.932601599998,31555.067348099998,257383.754568,36892.39032,1291.2696024,100783.4467959,9644.71346,2093.9705472,20076.4543276,19093.605091200003,49824.4828736,18948.8767104,234.16820279999996,96236.01951479999,15906.441304000002,14430.24496,38536.660187999994,13063.388337999999,9583.5473762,911.7766485,,27643.987448000003,,2632.7181192,44446.85299179999,182804.5875252,11095.229,1160.351935,54561.2347212,4368.1301292,1594770.7438079999,951.5113622,6367.5083654,20526.2443288,23672.3825435,41797.772262399994,8751.254205000001,4038.0525104000003,7451.639004000001,396.0295401000001,14642.5641615,68.7123195,468.366056,16496.45751,6153.505101899999,168.229325,1072.4646191999998,19614.899145599997,1750.9324485999998,278.6506272,3459.8105177999996,58042.163885999995,100810.47744,32673.369701800002,13884.9436008,,3536.2186812,26426.838183500004,61.3586933,894.8582925,5068.9516358,114051.9859824,38025.1215036,382.22540230000004,8119.952827,1453.2643265000002,8588.852718600001,1174.0075152,13879.771859800001,106.5001716,34633.9312644,33396.946450300005,4403.8110428,4850.2733748,3723.1148888,5685.2176095,245.4560847,47668.530545999995,37475.291568,48052.3661229,1948.6645475,15206.149238999998,1489.2162956999998,8048.479539,1601.0370679000002,2080.5159342,29355.1865981,487692.605545,864.6212025,41376.7462702,29068.8570676,196309.744536,66762.9651696,51661.7700092,286.218048,6423.8931664,12816.078158,1077.0479622,1428.5794503,15046.0708687,3449.6506692000003,10638.011536,8754.9186409,1426.3146259999999,640.8255551999999,2393.089216,151604.8367925,64.5939684,7392.086454799999,8346.381954,6643.776748000001
Stroke,1558.1933626999999,590.747858,31521.843792000003,1116.1398864,290.4276386,396.30712550000004,7753.9960026,3519.7348230000002,302.9233988,158.65358600000002,439.3643408,3389.1956135,441.9450126,540.2033459999999,548.8134624,308.7042164,744.1186959999999,1273.6623776000001,0.7201472,13.2523228,1874.0394252,255.53886060000002,490.9332971,12.5784495,6928.932003399999,796.1000322,1154.1821704,48028.4846601,936.665392,6298.8938115,111.2797,38.0485945,30.418542000000002,1137.9893478,13625.0586297,451.98989670000003,508.29267020000003,1015.2113988000001,53.95930359999999,151.8790248,7251.26092,1614.4344838999998,3902.5387236,366.09384,686.7573606,,33.3451677,6820.5426337,537.2449831,612.1122646000001,402.52532690000004,2329.9463452,388.17179160000006,1588.4026344,654.103359,1249.2790805,118.066,1223.9846009999999,13931.611281,475.4989794,2652.8047065,343.27626549999997,64.4083065,507.40271400000006,119.3117508,178158.5661035,4670.5575568,1354.9865472,,3005.8906574000002,,4779.9352315,,1441.1630208,4226.1013895999995,21581.181618,4128.0037632,850.7493426000001,11114.5701123,1226.0790244,291.79372739999997,1410.1227503,2023.9489216,5920.2196896000005,2171.4992208000003,28.968443999999998,10864.059066,1619.2736235,1540.85872,3275.0878759999996,10848.559545999999,897.4105875,73.56824460000001,,2456.974366,,232.9667952,2542.0354524,14161.789764300001,435.07848800000005,101.9351118,4868.338767,2868.73695,96002.8958592,439.46295399999997,305.17127550000004,1611.9663068,917.8711785,2113.862912,748.8602025,372.75108969999997,900.1316142000001,84.6768201,1840.1575773,4.6188715,39.1205256,3678.9360036000003,1536.9425603999998,0.8908625,496.68999900000006,2846.6661415999997,123.4023362,36.5036144,254.33629259999998,2320.1294216,1610.53008,5549.098251,3512.1089412,,736.2023898,1867.5181423,7.602223100000001,122.5134,107.0540484,2783.3593812,2105.7130583999997,11.111966599999999,451.648925,445.7600525,2468.6522784,321.30649200000005,369.2638838,23.490087600000003,2771.2500084,1890.3931953000001,309.20814,228.26618219999997,378.35686019999997,2760.1677961,38.3940162,2087.224776,2690.7798239999997,4308.8382837,188.382282,2617.9970658,134.2570698,375.8320842,113.59718860000001,67.51460759999999,15480.718826400001,6974.8521825,85.2519195,1973.5341678,1140.127144,6340.5412455000005,3489.6031764,1906.5461682000002,14.9190144,202.02205320000002,597.15474,564.5580030000001,78.8222638,1903.0201234,148.961241,319.4087568,1108.9145032000001,119.3117508,116.01755519999999,243.63852380000003,7027.8454038,0.3133728,518.2570648000001,555.412992,641.2017094
Suicide,238.1229396,346.84308200000004,6727.578698200001,413.84962079999997,5.8210264,58.375845,3026.3763304000004,378.46611,44.13703319999999,8.224516999999999,321.6774638,292.91662920000005,9.846743400000001,418.20089950000005,74.8629475,145.74018800000002,9.419224,1046.7520703999999,0.8889317,0.3145952,1474.9384364999999,610.1237912,152.8871977,2.2769748,125.675913,1252.5151533,29.449201600000002,297.9023859,18.9134358,150.1290753,13.8622712,0.0,11.6107376,36.709333799999996,4655.051232299999,26.684235500000003,16.378926,13.9216753,0.8137714,17.1883176,4550.791336,20.861321399999998,49.06480020000001,715.90344,55.0454373,,14.8609716,2037.1374974,5.9633651,770.9919253999999,600.2392784,17366.523679399997,26.9988254,11.9944104,59.748155999999994,9.0893385,250.1616,865.2081624,23622.651227,812.2519658,9175.431940499999,1888.400596,22.913017000000004,1167.407748,64.7044728,453193.440034,169.7150275,615.7425846,,3158.4845502999997,,11101.342398899998,,3896.6099168000005,10846.6396218,51269.112114,28258.4206656,8.654622,70932.63117600001,303.8291708,2536.4464663999997,690.6331069,4449.626835200001,26837.253833599996,5822.968788000001,2.0833470000000003,29097.284122799996,3552.4210475,1326.27808,13749.77595,989.4952705,3476.3691913999996,123.3963819,,6523.690557999999,,686.8170456,16944.1339142,204346.1745757,2536.260216,1.1305188,36061.547406599995,28.0498724,27059.286988799995,13.825800800000001,155.57751299999998,2600.2069572,3521.014029,14730.0154624,5988.642875,4551.4071319,2354.1903756,24.185434499999996,3892.9630275,1.1520755,141.4357464,583.0254846,294.3894954,0.747175,9.644466000000001,21033.8616952,223.9364073,52.7367335,1122.4274412,16015.1215444,20741.01576,6714.757883599999,2632.2238404000004,,84.63268469999998,1252.5641613,0.0,8.507875,7.7700519,29564.9748444,2857.3273512,32.6796813,66.0102275,12.117749000000002,102.8605116,148.10774159999997,33.2512502,0.5740059000000001,1676.8070703,849.4584523999999,911.1333192000001,22.979817,26.057635,738.7570905,3.2598693,6410.761812,3082.03176,1049.9118625,69.619539,120.923652,7.2026325,135.9141185,30.321054099999998,7.106800799999999,670.3252433,93873.304668,50.918076,295.1867345,2946.7901568,42621.6123204,552.6057816,909.0283417999999,23.729881599999995,13.264074200000001,773.4575680000002,19.8911628,34.6699431,1205.9245167,20.208727800000002,4201.5224704,7148.5381367,64.7044728,16.793855999999998,2320.4699791,9081.6894207,0.5092308,197.80804,253.841094,4149.601424
Tuberculosis,223.9489551,10.490528000000001,3998.6042588000005,44.78892,43.4498042,41.511712,1333.879741,1006.7198526000001,58.66075779999999,26.3980465,57.060304,369.9011279,66.610323,86.11937400000001,67.5127672,56.30870899999999,86.989304,67.2749152,10.352116,13.881513199999999,39.4173816,36.6470459,72.611334,1.7811819,879.7313910000001,183.26642970000003,336.4004952,5527.744271699999,114.3812546,1050.9035271,22.764647200000002,3.7536730000000005,1.8688516,191.2749498,2465.6892371999998,82.9263934,150.68611919999998,197.0452504,8.6384964,5.9836464000000005,265.6711975,154.1419859,581.2291716000001,82.62744,188.7272136,,4.3133625,966.9956475,65.59701609999999,33.3363574,109.5031116,200.25459719999998,66.7329458,246.7421568,64.611378,132.3003715,6.422,134.70306720000002,759.151232,17.6372025,95.596566,26.425412,2.6721615,183.122784,14.974071200000001,8418.0267485,1072.5989738,142.9087374,,202.76174809999998,,763.8748168999999,,192.63070080000003,177.85728210000002,1965.941826,272.79005759999995,93.4699176,931.4385912,121.6972428,37.6149046,263.5563667,53.56386560000001,935.6205504000001,157.6882944,7.976242799999999,942.7014216,94.556124,220.64224,472.30868799999996,240.9651695,72.5905453,6.1741671,,249.3284332,,2.6583348,224.2972458,1731.5725476,49.473808000000005,7.7880183999999995,621.2358672,283.0487124,8635.942656000001,76.53568299999999,70.6082559,222.759163,143.783099,110.84890879999999,147.75717,63.7267806,303.3410568,3.2247245999999996,229.39179990000002,1.9764965000000003,0.0,732.1715388000001,194.9852502,11.15015,82.4601843,75.7557008,65.5844584,3.4759659000000003,37.662229800000006,731.8529047999999,282.93096,579.3398173999999,493.4490768,,149.8916223,398.10178769999993,1.5538826000000001,13.4424425,27.051291799999998,1008.1459176000001,8.947789199999999,13.6493448,175.79565849999997,139.3541135,654.5668919999999,14.8658328,239.7590146,8.6100885,274.4474646,755.4610006999999,15.1168424,31.1504186,152.17658839999999,171.305992,16.903025999999997,153.47240999999997,162.406464,411.56545009999996,106.47694200000001,810.1884684,15.8457915,42.547028399999995,84.9843629,98.60686109999999,1340.6504866,3364.3404645,23.666148000000003,1037.3705241,92.0871924,543.4749639,685.6405068,128.7119776,4.4865151999999995,141.8235626,318.48252800000006,95.94560879999999,90.6752358,396.88654980000007,69.1680168,147.62589599999998,50.712553500000006,14.974071200000001,50.381568,20.6640105,1119.3936585,5.160858299999999,171.1039546,47.730804000000006,45.2483134
